ID,Centrally symmetric,Dimension,Degree,Zero barycentre,Zero dual barycentre,Volume,# Vertices,# Facets,Class
8269,False,6,60474,False,False,28,28,10,Non-additive
8270,False,6,45360,False,False,64,64,12,(Not uniquely) additive
8271,False,6,53568,False,False,48,48,11,(Not uniquely) additive
8272,False,6,41142,False,False,63,63,12,Non-additive
8273,False,6,62400,False,False,48,48,11,(Not uniquely) additive
8274,False,6,49832,False,False,48,48,11,Non-additive
8275,False,6,65179,False,False,43,43,11,(Not uniquely) additive
8276,False,6,74993,False,False,43,43,11,(Not uniquely) additive
8277,False,6,54213,False,False,43,43,11,(Not uniquely) additive
8278,False,6,64765,False,False,32,32,10,(Not uniquely) additive
8279,False,6,193311,False,False,25,25,10,(Not uniquely) additive
8280,False,6,91134,False,False,30,30,11,Non-additive
8281,False,6,91776,False,False,40,40,11,(Not uniquely) additive
8282,False,6,55680,False,False,48,48,12,Non-additive
8283,False,6,45632,False,False,48,48,12,Non-additive
8284,False,6,70312,False,False,40,40,11,(Not uniquely) additive
8285,False,6,51360,False,False,48,48,12,Non-additive
8286,False,6,67200,False,False,40,40,11,(Not uniquely) additive
8287,False,6,57600,False,False,48,48,12,Non-additive
8288,False,6,84234,False,False,45,45,11,(Not uniquely) additive
8289,False,6,51924,False,False,54,54,12,Non-additive
8290,False,6,53640,False,False,60,60,12,(Not uniquely) additive
8291,False,6,40080,False,False,72,72,13,Non-additive
8292,False,6,49934,False,False,54,54,12,Non-additive
8293,False,6,49182,False,False,54,54,12,Non-additive
8294,False,6,45090,False,False,54,54,12,Non-additive
8295,False,6,43782,False,False,54,54,12,Non-additive
8296,False,6,41124,True,True,54,54,12,Non-additive
8297,False,6,71951,False,False,45,45,11,(Not uniquely) additive
8298,False,6,72223,False,False,45,45,11,(Not uniquely) additive
8299,False,6,60345,False,False,45,45,11,(Not uniquely) additive
8300,False,6,52999,False,False,45,45,11,Non-additive
8301,False,6,45786,False,False,45,45,11,Non-additive
8302,False,6,47040,False,False,60,60,12,(Not uniquely) additive
8303,False,6,40320,False,False,72,72,13,Non-additive
8304,False,6,46170,False,False,54,54,12,Non-additive
8305,False,6,63559,False,False,45,45,11,(Not uniquely) additive
8306,False,6,53865,False,False,45,45,11,(Not uniquely) additive
8307,False,6,53959,False,False,45,45,11,Non-additive
8308,False,6,40320,False,False,80,80,13,Uniquely additive
8309,True,6,34560,True,True,96,96,14,Non-additive
8310,False,6,38880,True,True,72,72,13,Non-additive
8311,False,6,49800,False,False,60,60,12,(Not uniquely) additive
8312,False,6,45360,False,False,60,60,12,(Not uniquely) additive
8313,False,6,44040,False,False,60,60,12,Non-additive
8314,False,6,53280,False,False,48,48,12,Non-additive
8315,False,6,48480,False,False,48,48,12,Non-additive
8316,False,6,48960,False,False,48,48,12,Non-additive
8317,False,6,46080,True,True,48,48,12,Non-additive
8318,False,6,79560,False,False,40,40,11,(Not uniquely) additive
8319,False,6,64208,False,False,40,40,11,(Not uniquely) additive
8320,False,6,74304,False,False,40,40,11,(Not uniquely) additive
8321,False,6,66792,False,False,40,40,11,(Not uniquely) additive
8322,False,6,57120,False,False,40,40,11,(Not uniquely) additive
8323,False,6,60768,False,False,40,40,11,(Not uniquely) additive
8324,False,6,56272,False,False,40,40,11,Non-additive
8325,False,6,61200,False,False,40,40,11,Non-additive
8326,False,6,53760,False,False,40,40,11,(Not uniquely) additive
8327,False,6,52992,False,False,40,40,11,Non-additive
8328,False,6,50808,False,False,40,40,11,Non-additive
8329,False,6,83186,False,False,30,30,11,Non-additive
8330,False,6,71474,False,False,30,30,11,Non-additive
8331,False,6,43740,True,True,54,54,12,Non-additive
8332,False,6,67626,False,False,30,30,11,Non-additive
8333,False,6,60014,False,False,30,30,11,Non-additive
8334,False,6,56250,True,True,30,30,11,Non-additive
8335,False,6,157997,False,False,25,25,10,(Not uniquely) additive
8336,False,6,68586,False,False,45,45,11,(Not uniquely) additive
8337,False,6,60055,False,False,45,45,11,(Not uniquely) additive
8338,False,6,56025,False,False,45,45,11,(Not uniquely) additive
8339,False,6,55951,False,False,45,45,11,Non-additive
8340,False,6,47634,False,False,45,45,11,Non-additive
8341,False,6,47167,False,False,45,45,11,Non-additive
8342,False,6,137037,False,False,25,25,10,(Not uniquely) additive
8343,False,6,57504,False,False,40,40,11,Non-additive
8344,False,6,129279,False,False,25,25,10,(Not uniquely) additive
8345,False,6,50874,False,False,40,40,11,Non-additive
8346,False,6,124501,False,False,25,25,10,(Not uniquely) additive
8347,False,6,51030,False,False,45,45,11,(Not uniquely) additive
8348,False,6,49545,False,False,45,45,11,Non-additive
8349,False,6,104377,False,False,25,25,10,(Not uniquely) additive
8350,False,6,46447,False,False,45,45,11,Non-additive
8351,False,6,96389,False,False,25,25,10,(Not uniquely) additive
8352,False,6,99757,False,False,25,25,10,Non-additive
8353,False,6,84351,False,False,25,25,10,(Not uniquely) additive
8354,False,6,75639,False,False,25,25,10,(Not uniquely) additive
8355,False,6,77377,False,False,25,25,10,Non-additive
8356,False,6,65625,False,False,25,25,10,(Not uniquely) additive
8357,False,6,65399,False,False,25,25,10,Non-additive
8358,False,6,62791,False,False,25,25,10,Non-additive
8359,False,6,113552,False,False,32,32,10,(Not uniquely) additive
8360,False,6,93600,False,False,32,32,10,(Not uniquely) additive
8361,False,6,115376,False,False,32,32,10,(Not uniquely) additive
8362,False,6,74448,False,False,32,32,10,(Not uniquely) additive
8363,False,6,66482,False,False,32,32,10,(Not uniquely) additive
8364,False,6,74672,False,False,32,32,10,Non-additive
8365,False,6,61032,False,False,48,48,11,(Not uniquely) additive
8366,False,6,56376,False,False,48,48,11,(Not uniquely) additive
8367,False,6,42903,False,False,51,51,11,Non-additive
8368,False,6,72903,False,False,33,33,10,(Not uniquely) additive
8369,False,6,67218,False,False,33,33,10,(Not uniquely) additive
8370,False,6,77793,False,False,33,33,10,(Not uniquely) additive
8371,False,6,50232,False,False,48,48,11,Non-additive
8372,False,6,51520,False,False,48,48,11,(Not uniquely) additive
8373,False,6,60103,False,False,33,33,10,Non-additive
8374,False,6,44160,False,False,64,64,12,(Not uniquely) additive
8375,False,6,55320,False,False,44,44,11,(Not uniquely) additive
8376,False,6,51720,False,False,44,44,11,(Not uniquely) additive
8377,False,6,47592,False,False,48,48,11,Non-additive
8378,False,6,49680,False,False,48,48,11,(Not uniquely) additive
8379,False,6,84856,False,False,28,28,10,(Not uniquely) additive
8380,False,6,68176,False,False,28,28,10,(Not uniquely) additive
8381,False,6,62712,False,False,28,28,10,(Not uniquely) additive
8382,False,6,99714,False,False,32,32,10,(Not uniquely) additive
8383,False,6,66292,False,False,32,32,10,(Not uniquely) additive
8384,False,6,48112,False,False,32,32,10,Non-additive
8385,False,6,69826,False,False,32,32,10,Non-additive
8386,False,6,58576,False,False,32,32,10,Non-additive
8387,False,6,65218,False,False,33,33,10,(Not uniquely) additive
8388,False,6,55407,False,False,33,33,10,Non-additive
8389,False,6,53817,False,False,33,33,10,Non-additive
8390,False,6,64476,False,False,33,33,10,(Not uniquely) additive
8391,False,6,77066,False,False,32,32,10,(Not uniquely) additive
8392,False,6,61406,False,False,32,32,10,Non-additive
8393,False,6,69916,False,False,32,32,10,(Not uniquely) additive
8394,False,6,58880,False,False,32,32,10,(Not uniquely) additive
8395,False,6,57162,False,False,32,32,10,Non-additive
8396,False,6,58185,False,False,33,33,10,(Not uniquely) additive
8397,False,6,77687,False,False,17,17,9,(Not uniquely) additive
8398,False,6,60902,False,False,36,36,10,Non-additive
8399,False,6,105096,False,False,28,28,10,(Not uniquely) additive
8400,False,6,78336,False,False,32,32,10,Non-additive
8401,False,6,64560,False,False,32,32,10,Non-additive
8402,False,6,75912,False,False,36,36,10,(Not uniquely) additive
8403,False,6,77825,False,False,35,35,10,(Not uniquely) additive
8404,False,6,72110,False,False,39,39,10,(Not uniquely) additive
8405,False,6,49846,False,False,39,39,10,Non-additive
8406,False,6,95712,False,False,33,33,10,(Not uniquely) additive
8407,False,6,74049,False,False,33,33,10,Non-additive
8408,False,6,58680,False,False,44,44,11,(Not uniquely) additive
8409,False,6,58176,False,False,40,40,11,Non-additive
8410,False,6,55152,False,False,48,48,11,(Not uniquely) additive
8411,False,6,78728,False,False,28,28,10,(Not uniquely) additive
8412,False,6,94464,False,False,28,28,10,(Not uniquely) additive
8413,False,6,73104,False,False,28,28,10,(Not uniquely) additive
8414,False,6,80224,False,False,32,32,10,(Not uniquely) additive
8415,False,6,54762,False,False,45,45,11,Non-additive
8416,False,6,89157,False,False,25,25,10,Non-additive
8417,False,6,52240,False,False,40,40,11,Non-additive
8418,False,6,92799,False,False,25,25,10,Non-additive
8419,False,6,74469,False,False,25,25,10,Non-additive
8420,False,6,68977,False,False,25,25,10,Non-additive
8421,False,6,91648,False,False,32,32,10,(Not uniquely) additive
8422,False,6,70858,False,False,32,32,10,Non-additive
8423,False,6,78320,False,False,33,33,10,(Not uniquely) additive
8424,False,6,83193,False,False,33,33,10,(Not uniquely) additive
8425,False,6,64911,False,False,33,33,10,(Not uniquely) additive
8426,False,6,82992,False,False,32,32,10,(Not uniquely) additive
8427,False,6,67366,False,False,32,32,10,(Not uniquely) additive
8428,False,6,58788,False,False,32,32,10,Non-additive
8429,False,6,61840,False,False,32,32,10,Non-additive
8430,False,6,66015,False,False,33,33,10,(Not uniquely) additive
8431,False,6,71214,False,False,28,28,10,Non-additive
8432,False,6,173243,False,False,17,17,9,(Not uniquely) additive
8433,False,6,123053,False,False,17,17,9,(Not uniquely) additive
8434,False,6,92273,False,False,17,17,9,(Not uniquely) additive
8435,False,6,167424,False,False,20,20,9,(Not uniquely) additive
8436,False,6,92928,False,False,32,32,10,(Not uniquely) additive
8437,False,6,69376,False,False,32,32,10,Non-additive
8438,False,6,130464,False,False,24,24,9,(Not uniquely) additive
8439,False,6,77056,False,False,32,32,10,(Not uniquely) additive
8440,False,6,60792,False,False,32,32,10,Non-additive
8441,False,6,81378,False,False,24,24,9,(Not uniquely) additive
